Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Chen Hongshou ,1598,1652,Landscape,N/A,Works on Paper,"December 03, 2013",Poly International Auction Beijing,2013 Autumn Auction: Delighted with Ink and Wash: Classical Chinese Paintings and Calligraphies Evening Sale,"131,280","196,920","150,972",Premium
Chen Hongshou ,1598,1652,Landscape,N/A,Works on Paper,"December 03, 2013",Poly International Auction Beijing,2013 Autumn Auction: Delighted with Ink and Wash: Classical Chinese Paintings and Calligraphies Evening Sale,"131,280","196,920","150,972",Premium
Style of Chen Hongshou ,1598,1652,Vier Anekdoten Aus Dem Altertum: Vier Hängerollen,N/A,Works on Paper,"October 30, 2013",Nagel Auktionen Stuttgart,Asiatische Kunst,"16,484","20,605","16,484",Hammer
Chen Hongshou ,1598,1652,Untitled,N/A,Works on Paper,"October 27, 2013",Poly International Auction Beijing,The 24th Fine Art Auction: Carnival - Chinese Classic Painting & Calligraphy,N/A,N/A,378,Premium
Chen Hongshou ,1598,1652,Untitled,N/A,Works on Paper,"October 27, 2013",Poly International Auction Beijing,The 24th Fine Art Auction: Carnival - Chinese Classic Painting & Calligraphy,N/A,N/A,"3,970",Premium
Chen Hongshou ,1598,1652,Untitled,N/A,Works on Paper,"October 27, 2013",Poly International Auction Beijing,The 24th Fine Art Auction: Carnival - Chinese Classic Painting & Calligraphy,"32,880","65,760",N/A,Bought In
Chen Hongshou ,1598,1652,Untitled,N/A,Works on Paper,"October 27, 2013",Poly International Auction Beijing,The 24th Fine Art Auction: Carnival - Chinese Classic Painting & Calligraphy,N/A,N/A,"5,671",Premium
Chen Hongshou ,1598,1652,Vase with flower,N/A,Works on Paper,"October 06, 2013",Poly International Auction Hong Kong,Chinese Art Important Sale,"206,400","258,000","237,360",Premium
Chen Hongshou ,1598,1652,Farewell,N/A,Works on Paper,"October 06, 2013",Poly International Auction Hong Kong,Chinese Art Important Sale,"516,000","580,500","593,400",Premium
Attributed to Chen Hongshou ,1598,1652,Fishing In Autumn,N/A,Works on Paper,"September 19, 2013",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"20,000","40,000","161,000",Premium
Attributed to Chen Hongshou ,1598,1652,Master Yuchuan And His Attendants,N/A,Works on Paper,"September 18, 2013",Christie's New York,Fine Chinese Paintings,"100,000","150,000","207,750",Premium
