Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zhao Zhiqian ,1829,1884,Hibiscus,N/A,Works on Paper,"May 01, 2005",Sotheby's Hong Kong,Fine Chinese Paintings,"128,270","192,405","282,194",Hammer
Zhao Zhiqian ,1829,1884,Wisteria,N/A,Works on Paper,"May 01, 2005",Sotheby's Hong Kong,Fine Chinese Paintings,"25,654","32,067","48,742",Hammer
Zhao Zhiqian ,1829,1884,Flowers,N/A,Works on Paper,"October 31, 2004",Christie's Hong Kong,Classical Chinese Paintings & Calligraphy,"5,135","6,419","7,447",Hammer
Zhao Zhiqian ,1829,1884,Grapes,1869,Works on Paper,"April 27, 1998",Sotheby's Hong Kong,Fine Modern & Contemporary Chinese Paintings,"7,746","10,328","33,566",Hammer
Zhao Zhiqian ,1829,1884,Album of flowers,1865,Works on Paper,"April 29, 1996",Sotheby's Hong Kong,Fine Modern & Contemporary Chinese Paintings,N/A,N/A,"84,045",Hammer
Zhao Zhiqian ,1829,1884,"Tree, Bamboo",N/A,Works on Paper,"September 18, 1995",Sotheby's New York,Fine Chinese Paintings,N/A,N/A,"2,200",Hammer
Zhao Zhiqian ,1829,1884,Landscape with Calligraphy by Chen Wenlian,N/A,Works on Paper,"May 04, 1995",Sotheby's Hong Kong,Fine Modern & Contemporary Chinese Paintings,N/A,N/A,"2,586",Hammer
Zhao Zhiqian ,1829,1884,Peony and rock,1870,Works on Paper,"March 21, 1995",Sotheby's New York,Fine Chinese Paintings,N/A,N/A,"3,200",Hammer
Zhao Zhiqian ,1829,1884,Three Friends of Autumn,N/A,Works on Paper,"November 26, 1994",Kunsthandel Klefisch Cologne,"Oil Paintings, Watercolours & Sculpture",N/A,N/A,"1,411",Hammer
Zhao Zhiqian ,1829,1884,Flowers,N/A,Works on Paper,"November 03, 1994",Sotheby's Hong Kong,Fine Modern & Contemporary Chinese Paintings,N/A,N/A,"5,175",Hammer
Zhao Zhiqian ,1829,1884,Flowers,N/A,Works on Paper,"October 30, 1994",Christie's Hong Kong,19/20th Century & Contemporary Chinese Paintings,N/A,N/A,"7,116",Hammer
Zhao Zhiqian ,1829,1884,Yellow gourds,N/A,Works on Paper,"May 31, 1994",Sotheby's New York,Fine Chinese Paintings,N/A,N/A,"2,500",Hammer
Zhao Zhiqian ,1829,1884,"Flowers, landscapes and calligraphy",N/A,Works on Paper,"May 01, 1994",Christie's Hong Kong,19/20th Century Chinese Paintings,N/A,N/A,"11,649",Hammer
Zhao Zhiqian ,1829,1884,Album of fruits and flowers,N/A,Works on Paper,"April 10, 1994",Sotheby's Taipei,Chinese Oil Paintings & Watercolours from the Dingyuanzhai Collect,N/A,N/A,"6,064",Hammer
Zhao Zhiqian ,1829,1884,Lotus. Calligraphy,1867,Works on Paper,"October 24, 1993",Christie's Hong Kong,Fine 19/20th Century Chinese Paintings,N/A,N/A,"6,469",Hammer
Zhao Zhiqian ,1829,1884,Lotus,1863,Works on Paper,"June 16, 1993",Sotheby's New York,Robert Hatfield Ellsworth Collection of Modern Chinese Paintings,N/A,N/A,"2,750",Hammer
Zhao Zhiqian ,1829,1884,Flowering branch,1872,Works on Paper,"June 01, 1993",Sotheby's New York,Fine Chinese Paintings,N/A,N/A,"2,750",Hammer
Zhao Zhiqian ,1829,1884,Couplet in Seal Script Calligraphy - zhuan shu,1863,Works on Paper,"March 22, 1993",Christie's Hong Kong,Fine 19/20th Century Chinese Paintings,N/A,N/A,"6,206",Hammer
Ren Yi ,1840,1896,"Figures, landscapes, flowers and birds",N/A,Works on Paper,"March 22, 1993",Christie's Hong Kong,Fine 19/20th Century Chinese Paintings,N/A,N/A,"21,981",Hammer
Zhao Zhiqian ,1829,1884,New Year's painting - teapot with flowers and fruit,1866,Works on Paper,"September 25, 1989",Christie's Hong Kong,Fine 19/20th C Chinese Paintings & Watercolours,N/A,N/A,"26,901",Hammer
