Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zheng Xie ,1693,1765,Orchid and bamboo,N/A,Works on Paper,"May 28, 2015",Poly International Auction Hong Kong,Delightful Pleasure - Chinese Painting and Calligraphy,"12,893","25,786",N/A,Bought In
Zheng Xie ,1693,1765,Bamboo and Rock,1764,Works on Paper,"May 17, 2015",China Guardian  Beijing,China Guardian 2015 Spring Auctions - Grand View: Chinese Painting Highlight ? classical,"806,959","968,351","928,003",Premium
Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"April 03, 2015",China Guardian  Beijing,41st China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"12,930","19,395",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"April 03, 2015",China Guardian  Beijing,41st China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"16,162","32,325","18,587",Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"April 03, 2015",China Guardian  Beijing,41st China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,808,"1,293","10,780",Premium
Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"April 03, 2015",China Guardian  Beijing,41st China Guardian Quarterly Auctions - A Collection of Chinese Painting and Calligraphy From Dehuatang - Classical Chinese Painting and Calligraphy,"2,424","4,040","5,576",Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"April 03, 2015",China Guardian  Beijing,41st China Guardian Quarterly Auctions - A Collection of Chinese Painting and Calligraphy From Dehuatang - Classical Chinese Painting and Calligraphy,"2,424","4,040","2,788",Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"March 17, 2015",Christie's New York,Fine Chinese Paintings,N/A,N/A,"185,000",Premium
Qi Baishi ,1864,1957,Bamboo and Orchid,1958,Prints,"March 07, 2015",Auctionata Berlin,Asian Art,N/A,N/A,537,Premium
Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"December 21, 2014",China Guardian  Beijing,40th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,930","2,896",N/A,Bought In
Zheng Xie ,1693,1765,Orchid and Rock,N/A,Works on Paper,"December 21, 2014",China Guardian  Beijing,40th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,804,"1,287",N/A,Bought In
