Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Attributed to Zhang Ruitu ,1576,1641,Rainy Landscape,1621,Works on Paper,"September 18, 2013",Christie's New York,Fine Chinese Paintings,"5,000","7,000","5,625",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"September 17, 2013",China Guardian  Beijing,35th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy (I),"2,451","4,084","2,818",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"September 17, 2013",China Guardian  Beijing,35th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy (II),817,"1,307",939,Premium
Zhang Ruitu ,1576,1641,Untitled,N/A,Works on Paper,"July 28, 2013",Poly International Auction Beijing,The 23rd Fine Arts Auction: Extension - Classic Chinese Painings & Calligraphy,N/A,N/A,"3,749",Premium
Zhang Ruitu ,1576,1641,Untitled,N/A,Works on Paper,"July 28, 2013",Poly International Auction Beijing,The 23rd Fine Arts Auction: Extension - Classic Chinese Painings & Calligraphy,N/A,N/A,"52,486",Premium
Zhang Ruitu ,1576,1641,Untitled,N/A,Works on Paper,"July 28, 2013",Poly International Auction Beijing,The 23rd Fine Arts Auction: Extension - Classic Chinese Painings & Calligraphy,"8,150","13,040","52,486",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"June 16, 2013",China Guardian  Beijing,34th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"8,150","13,040","18,745",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"May 10, 2013",China Guardian  Beijing,China Guardian 2013 Spring Auctions - Grand View: Chinese Painting Highlight,"455,560","618,260","523,894",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"March 25, 2013",China Guardian  Beijing,33rd China Guardian Quarterly Auctions - Chinese Painting and Calligraphy IX,"1,286","1,929","3,328",Premium
Zhang Ruitu ,1576,1641,"Du Fu's Poem ""Out Wandering"" In Cursive Script",N/A,Works on Paper,"March 21, 2013",Sotheby's New York,Fine Classical Chinese Paintings,"100,000","150,000","365,000",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 17, 2012",China Guardian  Beijing,32nd China Guardian Quarterly Auction - Chinese Painting and Calligraphy (V),801,"1,282",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 17, 2012",China Guardian  Beijing,32nd China Guardian Quarterly Auction - Chinese Painting and Calligraphy (V),"1,603","3,206","11,060",Premium
Zhang Ruitu ,1576,1641,Seven-character Poem in Running Script,N/A,Works on Paper,"November 26, 2012",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"19,350","25,800","188,340",Premium
Zhang Ruitu ,1576,1641,Poems By Libai In Cursive Script,N/A,Works on Paper,"October 30, 2012",China Guardian  Beijing,China Guardian 2012 Autumn Auction - Classical Chinese Calligraphy,"96,060","160,100","132,562",Premium
Zhang Ruitu ,1576,1641,Untitled,N/A,Works on Paper,"October 29, 2012",Poly International Auction Beijing,The 20th Fine Artwork Auction - Lai Yi - Ancient Paintings & Calligraphies,N/A,N/A,736,Premium
Zhang Ruitu ,1576,1641,Calligraphy,1626,Works on Paper,"September 17, 2012",China Guardian  Beijing,31st China Guardian Quarterly Auction - Chinese Painting and Calligraphy VI,"3,160","6,320","14,899",Premium
Zhang Ruitu ,1576,1641,Landscape,N/A,Works on Paper,"September 17, 2012",China Guardian  Beijing,31st China Guardian Quarterly Auction - Chinese Painting and Calligraphy VIII,"3,160","6,320","3,634",Premium
Zhang Ruitu ,1576,1641,Pine,1632,Works on Paper,"September 17, 2012",China Guardian  Beijing,31st China Guardian Quarterly Auction - Chinese Painting and Calligraphy VIII,"3,160","6,320","30,889",Premium
Zhang Ruitu ,1576,1641,Landscape,N/A,Works on Paper,"September 17, 2012",China Guardian  Beijing,31st China Guardian Quarterly Auction - Chinese Painting and Calligraphy VIII,"3,160","6,320",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy In Running Script,N/A,Works on Paper,"September 13, 2012",Christie's New York,Fine Chinese Ceramics and Works of Art: Parts I and II,"12,000","15,000","15,000",Premium
Zhang Ruitu ,1576,1641,On West Garden Gathering In Cursive Script,N/A,Works on Paper,"September 13, 2012",Sotheby's New York,Fine Classical Chinese Paintings,"150,000","250,000","182,500",Premium
Zhang Ruitu ,1576,1641,[Untitled],N/A,Works on Paper,"August 12, 2012",Poly International Auction Beijing,The 19th Fine Artwork Auction - Ancient Paintings and Calligraphies,"5,498","9,426","23,486",Premium
Zhang Ruitu ,1576,1641,Shen Quanqis Poem In Running Script,N/A,Works on Paper,"July 07, 2012",Xiling Yinshe Hangzhou,2012 Spring Auction,"141,390","235,649","343,263",Premium
Zhang Ruitu ,1576,1641,Landscape,1628,Works on Paper,"June 18, 2012",China Guardian  Beijing,30th China Guardian Quarterly Auction - Chinese Painting and Calligraphy VII,"1,886","3,458","2,169",Premium
Zhang Ruitu ,1576,1641,Landscape,1638,Works on Paper,"June 18, 2012",China Guardian  Beijing,30th China Guardian Quarterly Auction - Chinese Painting and Calligraphy VII,"3,144","6,288","3,977",Premium
Zhang Ruitu ,1576,1641,Five-character Poem in Running Script,N/A,Works on Paper,"May 28, 2012",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"38,640","51,520","87,584",Premium
Zhang Ruitu ,1576,1641,Calligraphy In Running Script,1633,Works on Paper,"May 14, 2012",China Guardian  Beijing,2012 Spring Auction - Classical Chinese Calligraphy,"347,820","442,680",N/A,Bought In
Zhang Ruitu ,1576,1641,Calligraphy In Cursive Script,1631,Works on Paper,"May 14, 2012",China Guardian  Beijing,2012 Spring Auction - Classical Chinese Calligraphy,"600,780","869,550",N/A,Bought In
