Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Wen Zhengming ,1470,1559,Character and Landscape,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,"1,225","1,838","79,292",Premium
Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,306,612,"4,405",Premium
Wen Zhengming ,1470,1559,Character and Landscape,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,459,919,"8,457",Premium
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,"1,225","1,838",N/A,Bought In
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,766,"1,225",881,Premium
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,766,"1,225",881,Premium
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,"2,298","3,830",N/A,Bought In
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,306,612,881,Premium
Attributed to Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"March 19, 2016",Sotheby's New York,Saturday at Sotheby's: Asian Art,"1,000","3,000","8,125",Premium
Wen Zhengming ,1470,1559,Rocks and Bamboo,N/A,Works on Paper,"March 17, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"100,000","150,000",N/A,Bought In
Attributed to Wen Zhengming ,1470,1559,Landscape after Huang Gongwang,1508,Works on Paper,"March 16, 2016",Christie's New York,Fine Chinese Paintings,"100,000","150,000","401,000",Premium
Attributed to Wen Zhengming ,1470,1559,Landscape,1521,Works on Paper,"March 16, 2016",Christie's New York,Fine Chinese Paintings,"3,000","4,000","87,500",Premium
Attributed to Wen Zhengming ,1470,1559,Scholars at Leisure,1531,Works on Paper,"March 12, 2016",Freeman's Philadelphia,Asian Arts,"1,500","2,500",938,Premium
