Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Attributed to Wang Yuanqi ,1642,1715,Two figures crossing a Bridge in a Mountainous Landscape with Trees,1713,Works on Paper,"March 25, 2014",Leslie Hindman Auctioneers Chicago,Asian Works of Art,"8,000","12,000","10,000",Premium
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,286","1,929",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,482,964,"212,658",Premium
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,964,"1,447","12,019",Premium
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"5,628","7,236",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"7,236","8,844",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"5,628","7,236",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape In The Style of Ni Zan,N/A,Works on Paper,"March 19, 2014",Christie's New York,Fine Chinese Paintings,N/A,N/A,"75,000",Premium
Wang Yuanqi ,1642,1715,Living in the mountains,1713,Works on Paper,"March 19, 2014",Christie's New York,Fine Chinese Paintings,N/A,N/A,"37,500",Premium
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"December 15, 2013",China Guardian  Beijing,36th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"49,380","82,300",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"December 15, 2013",China Guardian  Beijing,36th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,316","2,469","1,514",Premium
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"December 15, 2013",China Guardian  Beijing,36th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,316","2,469","5,300",Premium
Wang Yuanqi ,1642,1715,Landscape,1712,Works on Paper,"December 03, 2013",Poly International Auction Beijing,2013 Autumn Auction: The Important Classical Chinese Paintings from Yi QingZhai Collection,"131,280","196,920","471,787",Premium
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"December 03, 2013",Poly International Auction Beijing,2013 Autumn Auction: The Great Cultural World of Qian Long Emperor,"574,350","738,450",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"December 03, 2013",Poly International Auction Beijing,2013 Autumn Auction: Delighted with Ink and Wash: Classical Chinese Paintings and Calligraphies Evening Sale,"328,200","492,300","377,430",Premium
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"December 03, 2013",Poly International Auction Beijing,2013 Autumn Auction: Delighted with Ink and Wash: Classical Chinese Paintings and Calligraphies Evening Sale,"328,200","492,300",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"December 03, 2013",Poly International Auction Beijing,2013 Autumn Auction: Delighted with Ink and Wash: Classical Chinese Paintings and Calligraphies Evening Sale,"328,200","492,300",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"December 03, 2013",Poly International Auction Beijing,2013 Autumn Auction: Delighted with Ink and Wash: Classical Chinese Paintings and Calligraphies Evening Sale,"328,200","492,300","377,430",Premium
Wang Hui ,1632,1717,Landscapes,1655,Works on Paper,"November 25, 2013",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"77,400","103,200","593,400",Premium
After Huang Gongwang ,1269,1354,Landscape,1687,Works on Paper,"November 19, 2013",China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Important Private Collections (VII) - (IX),"29,538","45,948","188,715",Premium
Wang Yuanqi ,1642,1715,Dwelling in Mountain,N/A,Works on Paper,"November 19, 2013",China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Classical Chinese Painting and Calligraphy,"328,200","410,250",N/A,Bought In
After Wang Meng ,1309,1385,Landscape,1699,Works on Paper,"November 19, 2013",China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Classical Chinese Painting and Calligraphy,"984,600","1,312,800",N/A,Bought In
After Huang Gongwang ,1269,1354,Landscape,1709,Works on Paper,"November 19, 2013",China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Classical Chinese Painting and Calligraphy,"196,920","295,380","22,645",Premium
Wang Yuanqi ,1642,1715,Calligraphy,N/A,Works on Paper,"November 19, 2013",China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Classical Chinese Painting and Calligraphy,"29,538","45,948","33,968",Premium
Wang Yuanqi ,1642,1715,Landscape After Huang Gongwang,1704,Works on Paper,"November 16, 2013",China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Grand View: Chinese Painting Highlight,"2,461,500","3,282,000","3,019,440",Premium
Wang Yuanqi ,1642,1715,Untitled,N/A,Works on Paper,"October 27, 2013",Poly International Auction Beijing,The 24th Fine Art Auction: Carnival - Chinese Classic Painting & Calligraphy,N/A,N/A,"4,726",Premium
Wang Yuanqi ,1642,1715,Untitled,N/A,Works on Paper,"October 27, 2013",Poly International Auction Beijing,The 24th Fine Art Auction: Carnival - Chinese Classic Painting & Calligraphy,"3,288","4,932","4,159",Premium
Wang Yuanqi ,1642,1715,Untitled,N/A,Works on Paper,"October 27, 2013",Poly International Auction Beijing,The 24th Fine Art Auction: Carnival - Chinese Classic Painting & Calligraphy,"3,288","8,220","4,726",Premium
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"October 06, 2013",Poly International Auction Hong Kong,Classical Chinese Paintings and Calligraphy,"19,350","25,800","28,186",Premium
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"October 06, 2013",Poly International Auction Hong Kong,Classical Chinese Paintings and Calligraphy,"232,200","258,000",N/A,Bought In
Wang Yuanqi ,1642,1715,Dwelling in the summer mountain,N/A,Works on Paper,"October 06, 2013",Poly International Auction Hong Kong,Classical Chinese Paintings and Calligraphy,"412,800","490,200",N/A,Bought In
Wang Yuanqi ,1642,1715,Lanscaper in Ancient Styles,1681,Works on Paper,"October 05, 2013",China Guardian Hong Kong,China Guardian Hong Kong 2013 Autumn Auctions - Chinese Painting and Calligraphy from the Four Seas (?),"64,500","77,400",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,1700,Works on Paper,"September 19, 2013",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"100,000","150,000","100,000",Premium
