Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Wu Zuoren ,1908,1997,Fishes,N/A,Works on Paper,"June 27, 2015",China Guardian  Beijing,42nd China Guardian Quarterly Auctions - Modern and Contemporary Ink Chinese Painting and Calligraphy,"12,880","19,320","14,812",Premium
Wu Zuoren ,1908,1997,Calligraphy,N/A,Works on Paper,"June 27, 2015",China Guardian  Beijing,42nd China Guardian Quarterly Auctions - Modern and Contemporary Ink Chinese Painting and Calligraphy,"4,025","7,245",N/A,Bought In
Wu Zuoren ,1908,1997,"Panda, Dragonfly",N/A,Works on Paper,"June 05, 2015",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy II,N/A,N/A,"13,002",Premium
Wu Zuoren ,1908,1997,Pigeon,N/A,Works on Paper,"June 05, 2015",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy II,"29,073","45,226","33,435",Premium
Wu Zuoren ,1908,1997,Cow,1984,Works on Paper,"June 05, 2015",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy II,"16,152","32,304","27,862",Premium
Wu Zuoren ,1908,1997,Hapiness Garden,1981,Works on Paper,"June 05, 2015",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy II,"12,921","19,382","18,575",Premium
Wu Zuoren ,1908,1997,Camel,1987,Works on Paper,"June 04, 2015",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy,"129,286","193,929",N/A,Bought In
Wu Zuoren ,1908,1997,Fleeing cattle in stampede,1988,Works on Paper,"June 04, 2015",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy,"210,090","290,894",N/A,Bought In
Wu Zuoren ,1908,1997,Camel,1980,Works on Paper,"June 04, 2015",Poly International Auction Beijing,Modern Chinese Painting and Calligraphy,"12,928","19,392",N/A,Bought In
Wu Zuoren ,1908,1997,Pandas,1978,Works on Paper,"June 02, 2015",Christie's Hong Kong,Fine Chinese Modern Paintings,"19,343","25,791",N/A,Bought In
Wu Zuoren ,1908,1997,Travelling Camels,1989,Works on Paper,"June 02, 2015",Christie's Hong Kong,The Feng Wen Tang Collection of Chinese Paintings,"51,582","77,373","221,803",Premium
Wu Zuoren ,1908,1997,Camels,1985,Works on Paper,"June 02, 2015",Christie's Hong Kong,The Feng Wen Tang Collection of Chinese Paintings,"19,343","32,238","61,253",Premium
Wu Zuoren ,1908,1997,Pandas,1972,Works on Paper,"May 31, 2015",Bonhams Hong Kong,Fine Chinese Paintings,"15,478","23,217",N/A,Bought In
Wu Zuoren ,1908,1997,Goldfish In Lotus Pond,N/A,Works on Paper,"May 31, 2015",Bonhams Hong Kong,Fine Chinese Paintings,N/A,N/A,"4,837",Premium
Wu Zuoren ,1908,1997,To hexi,1980,Works on Paper,"May 23, 2015",Est-Ouest Auctions Hong Kong,2015 Spring Sale,"90,300","154,800","57,843",Premium
Wu Zuoren ,1908,1997,Calligraphy in running or seal script,1964,Works on Paper,"May 17, 2015",China Guardian  Beijing,China Guardian 2015 Spring Auctions - Arts Talk in Pavilion?collection by Chang Renxia,"9,683","16,139","11,136",Premium
Wu Zuoren ,1908,1997,Jialing riverbank,N/A,Paintings,"May 17, 2015",China Guardian  Beijing,China Guardian 2015 Spring Auctions - 20th Century Art,"451,897","613,288","853,762",Premium
Wu Zuoren ,1908,1997,Goldfishes,N/A,Works on Paper,"May 16, 2015",China Guardian  Beijing,China Guardian 2015 Spring Auctions - Modern Chinese Painting and Calligraphy,"9,672","12,896","11,122",Premium
Wu Zuoren ,1908,1997,Yaks Galloping,1982,Works on Paper,"May 16, 2015",China Guardian  Beijing,China Guardian 2015 Spring Auctions - Modern Chinese Painting and Calligraphy,"48,360","80,600","59,321",Premium
Wu Zuoren ,1908,1997,Panda,N/A,Works on Paper,"May 16, 2015",China Guardian  Beijing,China Guardian 2015 Spring Auctions - Modern Chinese Painting and Calligraphy,"16,120","32,240",N/A,Bought In
Wu Zuoren ,1908,1997,Pandas,1973,Works on Paper,"April 07, 2015",China Guardian Hong Kong,China Guardian Hong Kong 2015 Spring Auctions - Chinese Painting and Calligraphy from the Four Seas (II),"10,319","15,479",N/A,Bought In
Wu Zuoren ,1908,1997,Steed,N/A,Works on Paper,"April 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"23,222","32,252","45,153",Premium
Wu Zuoren ,1908,1997,Panda,N/A,Works on Paper,"April 01, 2015",China Guardian  Beijing,41st China Guardian Quarterly Auctions - Modern Chinese Painting and Calligraphy ( I ),"9,696","14,545","14,496",Premium
Wu Zuoren ,1908,1997,Camels,N/A,Works on Paper,"April 01, 2015",China Guardian  Beijing,41st China Guardian Quarterly Auctions - Master Pieces by Modern Chinese Painting and Calligraphy Artists,"96,969","129,292",N/A,Bought In
Wu Zuoren ,1908,1997,Panda,1975,Works on Paper,"March 30, 2015",Council Beijing,Spring Auction,"6,446","8,057","9,266",Premium
Attributed to Wu Zuoren ,1908,1997,Eagles (1985),1985,Works on Paper,"March 22, 2015",Bonhams Sydney,Asian Art,N/A,N/A,"11,395",Premium
Wu Zuoren ,1908,1997,Camels,1949,Works on Paper,"March 19, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"10,000","15,000","50,000",Premium
Wu Zuoren ,1908,1997,Nu de dos,1931,Paintings,"March 16, 2015",Horta Brussels,Vente d'Art et d'Antiquités,"2,096","3,144","4,402",Hammer
Qi Gong ,1912,2005,Untitled,N/A,Works on Paper,"January 24, 2015",Poly International Auction Beijing,The 29th Fine Arts Auction,"4,009","4,812","7,378",Premium
Wu Zuoren ,1908,1997,Scene of two bulls fighting,N/A,Works on Paper,"January 04, 2015",Michaan's Auctions Alameda,Estate Auction,300,500,201,Premium
Wu Zuoren ,1908,1997,Panda,N/A,Works on Paper,"December 20, 2014",China Guardian  Beijing,40th China Guardian Quarterly Auctions - Contemporary and Modern Chinese Painting and Calligraphy,"5,624","8,838",N/A,Bought In
Wu Zuoren ,1908,1997,Camels,N/A,Works on Paper,"December 15, 2014",Hosane Shanghai,2014 Autumn Auction,"29,070","45,220","27,858",Premium
Wu Zuoren ,1908,1997,Panda,1980,Works on Paper,"December 13, 2014",Xiling Yinshe Hangzhou,10th Anniversary Celebration Auction,"9,702","12,936","16,735",Premium
Wu Zuoren ,1908,1997,Calligraphy; Camel,N/A,Works on Paper,"December 13, 2014",Xiling Yinshe Hangzhou,10th Anniversary Celebration Auction,"8,085","12,936","13,946",Premium
Wu Zuoren ,1908,1997,Panda,N/A,Works on Paper,"December 13, 2014",Xiling Yinshe Hangzhou,10th Anniversary Celebration Auction,"45,276","56,595","52,067",Premium
Wu Zuoren ,1908,1997,Camels in the desert,1954,Works on Paper,"December 10, 2014",Galerie Arcimboldo Prague,Chinese Art & Antiques,N/A,N/A,"21,648",Hammer
